file_path,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
E:/distressdetection/dataset\Actor_07\03-01-08-01-02-01-07.wav,-666.7544,81.005875,9.412706,20.818691,2.467875,15.377818,-11.241872,2.0945663,-5.6508775,-2.4866955,1.1019539,-2.0797033,-4.054178,0
E:/distressdetection/dataset\Actor_07\03-01-08-01-02-02-07.wav,-657.79675,79.70089,7.9413238,19.277292,5.7064233,15.907753,-11.701764,2.6415145,-5.000103,-4.8821087,0.4393439,-2.3526063,-5.1961184,0
E:/distressdetection/dataset\Actor_07\03-01-08-02-01-01-07.wav,-522.09204,69.305,-3.8338795,17.697077,-0.5418762,8.605195,-10.912233,-4.0253987,-7.184466,-6.294817,-4.8176446,-3.3349993,-4.0313044,0
E:/distressdetection/dataset\Actor_07\03-01-08-02-01-02-07.wav,-610.06555,64.37167,1.7510111,19.925608,2.1790504,14.261856,-12.798636,-1.1385703,-5.7508664,-4.009406,-2.5531626,-4.2642813,-4.209443,0
E:/distressdetection/dataset\Actor_07\03-01-08-02-02-01-07.wav,-544.6024,59.524452,-4.9843564,14.8963585,-0.71952796,9.685143,-12.071995,-4.671689,-9.281243,-7.182359,-3.514343,-3.2812605,-6.6773343,0
E:/distressdetection/dataset\Actor_07\03-01-08-02-02-02-07.wav,-597.75604,63.733124,-0.4394254,19.118216,1.0428809,11.306883,-11.958356,-2.7801769,-5.4922724,-5.0113626,-1.6239886,-3.3878593,-5.8471375,0
E:/distressdetection/dataset\Actor_08\03-01-01-01-01-01-08.wav,-724.56476,79.07821,8.611061,21.369987,9.2174425,15.374386,-6.712665,13.984431,-6.3313217,-2.7364106,4.1792006,-2.754071,2.2542312,0
E:/distressdetection/dataset\Actor_08\03-01-01-01-01-02-08.wav,-713.52106,81.572136,10.422806,19.672953,10.870365,14.779566,-7.505935,13.92227,-5.167852,-1.9298285,2.41937,-2.472002,1.2329038,0
E:/distressdetection/dataset\Actor_08\03-01-01-01-02-01-08.wav,-712.07556,76.01943,12.366279,21.779139,8.561011,15.253534,-6.7557926,12.9458065,-7.8019505,-2.1838298,-0.11524872,-2.7567086,0.26295003,0
E:/distressdetection/dataset\Actor_08\03-01-01-01-02-02-08.wav,-707.11816,78.951454,9.952193,20.884295,9.219158,13.815606,-3.8895664,12.485267,-5.8106246,-1.650964,-0.04697082,-1.0281695,2.5656004,0
E:/distressdetection/dataset\Actor_08\03-01-02-01-01-01-08.wav,-738.0594,82.47542,17.920815,19.800371,11.05121,16.203539,-6.0473595,15.335152,-6.8628674,-0.20040894,-0.8113586,-0.9571449,1.6784495,0
E:/distressdetection/dataset\Actor_08\03-01-02-01-01-02-08.wav,-751.6501,79.0511,14.257443,23.402027,9.972133,14.853503,-2.5346234,13.0127945,-6.046933,0.34785253,-0.6599206,-0.7449381,1.2615848,0
E:/distressdetection/dataset\Actor_08\03-01-02-01-02-01-08.wav,-734.58673,76.02552,18.408405,27.65915,8.235409,18.009077,-2.1107478,15.266913,-5.8784995,-0.9835239,1.0556155,-0.21209417,1.3765117,0
E:/distressdetection/dataset\Actor_08\03-01-02-01-02-02-08.wav,-749.5714,80.203735,15.098431,23.601667,11.268713,18.50822,-3.0873,14.3216505,-5.038942,-2.5427527,0.9421837,-2.690523,1.8892622,0
E:/distressdetection/dataset\Actor_08\03-01-02-02-01-01-08.wav,-739.93256,78.968544,12.634917,22.879969,10.848471,15.267878,-5.7518854,15.464789,-3.8489192,0.80433846,-1.0269958,-1.7512646,2.7819443,0
E:/distressdetection/dataset\Actor_08\03-01-02-02-01-02-08.wav,-745.79755,80.0959,14.088288,23.498203,8.414594,15.66805,-4.3374863,16.080757,-3.4792683,0.059713945,0.74232,-1.8944675,0.8141544,0
E:/distressdetection/dataset\Actor_08\03-01-02-02-02-01-08.wav,-740.8795,75.02702,15.722651,25.33917,7.6566496,16.88337,-1.7680539,15.706873,-3.8716726,-0.05128616,-1.360598,-1.504559,1.096425,0
E:/distressdetection/dataset\Actor_08\03-01-02-02-02-02-08.wav,-741.57135,78.062775,13.605332,24.908443,8.786871,15.43477,-3.3599515,13.845227,-6.236078,-0.17710128,1.3940272,-2.6355605,0.91809833,0
E:/distressdetection/dataset\Actor_08\03-01-03-01-01-01-08.wav,-680.248,80.759995,-2.6151357,10.746902,11.002704,12.974259,-5.2417603,8.461748,-5.49921,-1.4153496,2.758783,-1.734185,-0.37492588,0
E:/distressdetection/dataset\Actor_08\03-01-03-01-01-02-08.wav,-671.64575,76.22051,-5.0666475,12.957191,13.695049,11.643517,-6.815738,6.645009,-3.8864176,-2.5205948,1.878753,-1.7442207,0.27202886,0
E:/distressdetection/dataset\Actor_08\03-01-03-01-02-01-08.wav,-689.87415,75.23065,2.456315,15.774593,10.91035,15.331782,-5.9042377,7.7073565,-3.95428,-3.3261914,3.2548723,-2.0291884,-1.1960238,0
E:/distressdetection/dataset\Actor_08\03-01-03-01-02-02-08.wav,-657.70416,71.03656,-4.3567715,9.794089,8.801399,13.087369,-6.201259,2.8914225,-5.8209167,-5.526744,2.053065,-3.249637,-2.2880564,0
E:/distressdetection/dataset\Actor_08\03-01-03-02-01-01-08.wav,-573.8005,74.897675,-13.586638,1.7171093,6.930485,8.643815,-11.512801,4.1588473,-4.778054,-7.124047,2.0131142,-1.9298193,-5.823857,0
E:/distressdetection/dataset\Actor_08\03-01-03-02-01-02-08.wav,-573.10315,71.586334,-15.409598,5.6119814,11.04418,8.164157,-8.634753,5.800166,-0.60476166,-2.6669319,2.5430331,-1.1637816,-4.1334815,0
E:/distressdetection/dataset\Actor_08\03-01-03-02-02-01-08.wav,-547.67664,67.31983,-16.447685,4.0809746,7.404388,8.380779,-11.701619,1.1645885,-5.455678,-8.660602,0.47526702,-3.5810838,-7.9081883,0
E:/distressdetection/dataset\Actor_08\03-01-03-02-02-02-08.wav,-576.72675,75.47739,-17.455122,2.709566,5.7126846,7.6499896,-12.940028,0.7955644,-5.9988585,-9.920557,0.17967793,-2.3339798,-7.7428374,0
E:/distressdetection/dataset\Actor_08\03-01-04-01-01-01-08.wav,-752.6742,71.02371,17.396671,21.823,9.684851,20.47241,-1.4175565,12.607273,-4.493763,1.0431206,0.07177008,-1.1728073,1.8000342,0
E:/distressdetection/dataset\Actor_08\03-01-04-01-01-02-08.wav,-763.1553,81.491425,14.177751,21.60927,11.740057,15.128365,-3.4880002,12.748921,-3.7496066,0.5241134,1.8428491,-2.7619615,0.86706036,0
E:/distressdetection/dataset\Actor_08\03-01-04-01-02-01-08.wav,-761.48303,71.77338,14.63363,23.550846,8.441535,18.252174,0.082436815,11.601342,-4.0753775,-4.015073,0.15829176,0.4321189,1.0884382,0
E:/distressdetection/dataset\Actor_08\03-01-04-01-02-02-08.wav,-750.23004,78.00762,18.142235,20.196814,8.863703,18.825556,-1.5889723,11.107013,-8.741,-2.4979157,-1.464474,1.0835048,4.38955,0
E:/distressdetection/dataset\Actor_08\03-01-04-02-01-01-08.wav,-672.263,81.34509,-1.6024891,7.8976336,12.350101,13.619333,-6.2543283,1.6281979,-10.51683,-11.310379,2.2848272,2.657166,-5.2193604,0
E:/distressdetection/dataset\Actor_08\03-01-04-02-01-02-08.wav,-667.4974,75.98007,-1.1553489,11.72173,10.113526,13.819391,-6.0249166,4.5952516,-8.358834,-11.790726,-1.2405607,1.8800521,-2.7367866,0
E:/distressdetection/dataset\Actor_08\03-01-04-02-02-01-08.wav,-693.51385,76.252785,0.19576894,13.265514,9.592599,13.882136,-3.6745138,4.917798,-3.6443472,-9.518985,0.77779526,4.5056705,-4.83998,0
E:/distressdetection/dataset\Actor_08\03-01-04-02-02-02-08.wav,-667.7666,88.06519,-0.20923834,15.459058,9.9412565,15.146425,-2.4944246,4.3425765,-9.931569,-16.242912,-0.22210641,6.405866,-4.187488,0
E:/distressdetection/dataset\Actor_08\03-01-05-01-01-01-08.wav,-590.5436,67.69341,-2.1318114,9.23549,4.092191,6.9172754,-7.9933214,10.75549,-3.0114286,-4.38023,0.66879064,-2.60176,-1.1368266,1
E:/distressdetection/dataset\Actor_08\03-01-05-01-01-02-08.wav,-563.1117,60.146988,0.4947221,13.174311,3.6939774,1.6408787,-8.199457,10.116116,-0.26296762,-3.105442,-0.53386754,-4.308655,-0.044127423,1
E:/distressdetection/dataset\Actor_08\03-01-05-01-02-01-08.wav,-615.93634,56.863453,6.5108356,16.81343,1.4356965,6.8695664,-6.7518487,11.228787,-1.242397,-4.2991276,-1.1952131,-3.5644991,-1.2349874,1
E:/distressdetection/dataset\Actor_08\03-01-05-01-02-02-08.wav,-616.5013,60.57787,6.2622404,18.998875,2.2578604,6.9956326,-7.732967,10.039289,-0.6213268,-5.022889,-2.2598693,-2.6442676,-2.6676192,1
E:/distressdetection/dataset\Actor_08\03-01-05-02-01-01-08.wav,-497.90558,65.29833,-11.077437,5.135659,-3.5838757,-2.270001,-13.080158,11.33167,-1.729251,-7.120029,-2.7146885,-2.91602,-0.36075392,1
E:/distressdetection/dataset\Actor_08\03-01-05-02-01-02-08.wav,-408.2311,47.0189,-18.03269,1.957992,-0.0039990097,-4.4925566,-13.249787,6.8105454,-1.0759634,-5.3663344,-2.4399314,-2.9037335,-3.414387,1
E:/distressdetection/dataset\Actor_08\03-01-05-02-02-01-08.wav,-509.6059,45.79214,-6.162908,8.651158,-4.831096,-0.030923154,-12.48243,9.538956,-5.068142,-8.011456,-1.5563586,-4.365634,-3.4668663,1
E:/distressdetection/dataset\Actor_08\03-01-05-02-02-02-08.wav,-496.92203,49.02907,-7.7851815,7.83199,-1.9128765,-0.39858893,-14.291061,9.964622,-4.352246,-8.533032,-2.2001374,-5.068646,-3.4936237,1
E:/distressdetection/dataset\Actor_08\03-01-06-01-01-01-08.wav,-564.7043,66.44487,-15.156415,-0.37144262,3.278944,8.824377,-13.074861,5.59104,-11.038133,-11.045896,-0.8757748,-3.078941,-6.3938284,1
E:/distressdetection/dataset\Actor_08\03-01-06-01-01-02-08.wav,-578.7491,77.713196,-7.886116,6.4203253,6.1790733,11.582044,-6.7127156,11.458735,-4.745236,-7.660063,0.61240226,2.0053778,-1.5718396,1
E:/distressdetection/dataset\Actor_08\03-01-06-01-02-01-08.wav,-559.1436,73.91423,-10.133403,0.0009893213,-2.1637888,10.200247,-9.610006,3.4559615,-12.340852,-14.598627,0.91852856,0.84702003,-5.7449827,1
E:/distressdetection/dataset\Actor_08\03-01-06-01-02-02-08.wav,-603.7793,64.6044,-6.5783005,7.7807336,0.40321895,11.610985,-9.78573,7.4725447,-5.785016,-11.302113,-0.23333439,0.3497755,-8.050129,1
E:/distressdetection/dataset\Actor_08\03-01-06-02-01-01-08.wav,-456.71066,38.930515,-18.339876,1.4907619,2.0190573,0.10716996,-10.820808,3.3826115,-5.432341,-8.170106,-1.3711201,-0.94340926,-2.4659653,1
E:/distressdetection/dataset\Actor_08\03-01-06-02-01-02-08.wav,-478.3167,43.46618,-21.455143,1.4111396,1.1486086,1.1120379,-15.069955,5.267018,-7.6467657,-9.6517515,0.41652083,1.7362399,-3.2425296,1
E:/distressdetection/dataset\Actor_08\03-01-06-02-02-01-08.wav,-490.92932,40.064003,-13.0052395,-0.9589418,-5.9367285,1.5594664,-12.899522,5.3264556,-8.466017,-9.615185,-5.755553,-1.0977768,-3.97657,1
E:/distressdetection/dataset\Actor_08\03-01-06-02-02-02-08.wav,-480.16528,42.46245,-14.777581,3.9738295,-3.056888,4.1650333,-15.0421295,9.742045,-7.471276,-10.203081,-1.6924108,1.5132854,-3.7068233,1
E:/distressdetection/dataset\Actor_08\03-01-07-01-01-01-08.wav,-713.2265,75.70802,13.946222,18.867203,6.8324356,13.979442,-1.7598606,11.598976,-4.0447874,-0.80289894,-0.10143434,1.7402614,1.7817881,0
E:/distressdetection/dataset\Actor_08\03-01-07-01-01-02-08.wav,-718.5485,86.36029,11.85385,17.63505,5.8652844,11.129065,-3.1403136,8.56189,-6.6018815,-2.4473488,-1.3963547,0.84758127,0.32368216,0
E:/distressdetection/dataset\Actor_08\03-01-07-01-02-01-08.wav,-700.8483,73.97922,13.752046,24.008165,2.6427057,15.74782,-3.2453485,6.6408453,-6.408341,-4.687808,-0.6840476,2.4558165,-2.9643462,0
E:/distressdetection/dataset\Actor_08\03-01-07-01-02-02-08.wav,-713.86414,66.1257,15.227442,21.168427,5.660247,15.869121,-3.1656227,7.9530993,-2.7597558,-3.68405,-1.3869962,2.3718946,-0.93604887,0
E:/distressdetection/dataset\Actor_08\03-01-07-02-01-01-08.wav,-638.72363,66.814674,5.8330154,16.455235,3.7717867,11.230489,-6.3240304,7.0893183,-10.032094,-7.123924,0.19448788,1.5221839,-0.5090104,0
E:/distressdetection/dataset\Actor_08\03-01-07-02-01-02-08.wav,-682.0469,85.51465,11.570074,13.146573,8.8882065,10.2969265,-8.16215,2.390495,-7.4307275,-0.69006914,0.049322873,-1.5543147,-1.1764765,0
E:/distressdetection/dataset\Actor_08\03-01-07-02-02-01-08.wav,-682.11255,66.412796,11.97867,20.292315,5.122791,13.1235285,-6.246447,4.137274,-5.933222,-3.9023027,-1.0801928,-2.5178928,-4.898322,0
E:/distressdetection/dataset\Actor_08\03-01-07-02-02-02-08.wav,-661.7349,61.95157,9.833343,19.527044,4.542334,11.088472,-6.52652,1.5998114,-5.2360325,-2.723425,-0.038846355,0.4409526,-4.0637,0
E:/distressdetection/dataset\Actor_08\03-01-08-01-01-01-08.wav,-646.0458,62.353695,2.8754463,12.085875,4.534707,12.167144,-2.9285216,9.685594,-7.894397,-6.0491753,2.9983773,1.0550128,0.70359653,0
E:/distressdetection/dataset\Actor_08\03-01-08-01-01-02-08.wav,-646.91315,64.79808,1.8552997,11.193873,1.9319556,9.161091,-5.5480227,10.237468,-7.8167024,-6.40926,2.7511635,-2.9373195,-0.4711521,0
E:/distressdetection/dataset\Actor_08\03-01-08-01-02-01-08.wav,-613.01984,55.149414,3.1949236,12.161334,0.87981325,11.947279,-5.5443945,9.2991085,-8.140087,-5.988984,1.8149216,-1.1900933,-1.6734898,0
E:/distressdetection/dataset\Actor_08\03-01-08-01-02-02-08.wav,-650.5581,62.038345,8.731861,15.758364,3.2302122,11.115848,-7.1421146,11.02891,-5.964324,-5.0820327,-0.06770196,-2.1671624,-0.68631995,0
E:/distressdetection/dataset\Actor_08\03-01-08-02-01-01-08.wav,-587.63367,64.97155,-6.8798122,8.017025,0.8175459,8.49184,-7.399456,9.058397,-9.939093,-7.883545,-0.051321667,0.9610316,-1.5578569,0
E:/distressdetection/dataset\Actor_08\03-01-08-02-01-02-08.wav,-583.58875,64.018776,-2.285424,8.20616,-0.12554002,7.133336,-7.4472027,8.925392,-8.326935,-8.810607,1.2589018,-0.7234291,-1.5156872,0
E:/distressdetection/dataset\Actor_08\03-01-08-02-02-01-08.wav,-592.37866,54.34656,-0.35552037,7.277545,-4.4156184,5.5840793,-9.459206,10.641981,-6.8839436,-6.393493,-1.8503135,-3.0424914,-0.20122436,0
E:/distressdetection/dataset\Actor_08\03-01-08-02-02-02-08.wav,-586.86536,52.14702,1.7075881,9.61272,-3.120552,8.212399,-7.3695073,9.680877,-9.424283,-9.235979,-1.5394739,-4.1279607,-1.4502339,0
E:/distressdetection/dataset\Actor_09\03-01-01-01-01-01-09.wav,-771.5905,100.49775,22.603916,28.222462,20.75665,24.176329,5.5462356,8.003059,4.2821164,4.4004383,7.340108,4.594511,1.8255424,0
E:/distressdetection/dataset\Actor_09\03-01-01-01-01-02-09.wav,-804.2408,87.265015,15.950047,20.88351,11.536418,16.146484,1.4695984,4.7994595,-0.26299888,-0.12396544,5.91643,1.6510326,-3.3918798,0
E:/distressdetection/dataset\Actor_09\03-01-01-01-02-01-09.wav,-794.5776,78.50653,11.63548,24.444126,9.2387905,17.8448,2.876209,5.36347,-1.5300014,-2.4725568,2.5964527,2.0632522,-2.5561259,0
E:/distressdetection/dataset\Actor_09\03-01-01-01-02-02-09.wav,-786.6148,82.17687,11.750974,21.509884,11.027834,15.774215,0.961535,4.918613,-0.84726685,-2.5568788,1.9989246,1.6798427,-2.8888485,0
E:/distressdetection/dataset\Actor_09\03-01-02-01-01-01-09.wav,-792.878,84.40292,11.711248,22.659185,10.39631,20.110916,3.0317123,2.0337043,-2.0643637,-0.7247251,5.1504865,1.3622675,-1.8162385,0
E:/distressdetection/dataset\Actor_09\03-01-02-01-01-02-09.wav,-748.0795,88.041374,-5.005884,24.20742,15.657138,19.641262,-1.9607716,-0.5803834,-5.1641545,-1.7119659,7.145405,3.7931056,-3.8685517,0
E:/distressdetection/dataset\Actor_09\03-01-02-01-02-01-09.wav,-707.94806,87.46981,0.07352939,27.07075,7.4784236,16.719027,-6.0988207,2.3026304,-1.7294662,-1.3146081,2.9656425,2.4015594,-2.9335027,0
E:/distressdetection/dataset\Actor_09\03-01-02-01-02-02-09.wav,-778.4702,86.27202,11.932851,27.689022,10.715956,20.678667,5.509355,5.1907487,-0.836496,-2.7420046,4.7898045,4.64159,-0.020634074,0
E:/distressdetection/dataset\Actor_09\03-01-02-02-01-01-09.wav,-830.0441,70.96747,16.022291,25.754528,11.738507,18.585415,6.715222,4.0248013,-2.039247,-0.8188071,9.350846,3.8721144,0.5784628,0
E:/distressdetection/dataset\Actor_09\03-01-02-02-01-02-09.wav,-806.15894,88.302795,21.558977,32.5593,21.130016,23.172146,9.770876,5.030427,-0.9769496,-0.065238595,8.438056,1.2884731,-0.42046505,0
E:/distressdetection/dataset\Actor_09\03-01-02-02-02-01-09.wav,-740.17645,103.091484,9.369387,30.88456,17.233189,22.836563,1.9232925,3.1272447,-2.7031004,-1.9183565,5.451071,5.070609,-1.9334942,0
E:/distressdetection/dataset\Actor_09\03-01-02-02-02-02-09.wav,-786.0075,88.12206,12.140054,25.658707,9.477612,17.079185,5.8761315,3.1438367,-2.0430396,-2.7043834,2.2366574,2.6261194,-5.0437884,0
E:/distressdetection/dataset\Actor_09\03-01-03-01-01-01-09.wav,-744.04865,110.98149,14.427489,20.26433,11.643726,22.722557,3.756552,-0.20558669,-1.0587759,-6.2092915,-5.4843354,-1.4126265,-0.3209668,0
E:/distressdetection/dataset\Actor_09\03-01-03-01-01-02-09.wav,-706.43005,95.19896,4.8495064,12.3258295,11.469189,20.62806,-0.0710156,-1.0984094,-1.4116838,-3.3764505,-0.6458125,3.6381857,-1.3834313,0
E:/distressdetection/dataset\Actor_09\03-01-03-01-02-01-09.wav,-739.79645,85.127625,4.527689,17.342657,7.05217,20.471792,1.9207075,0.16811942,-2.7770493,-3.6245167,-0.63348174,2.9498897,-3.2186477,0
E:/distressdetection/dataset\Actor_09\03-01-03-01-02-02-09.wav,-686.3137,87.54293,-0.9497287,10.884496,10.358189,16.295143,0.44240752,-0.55293816,-4.867412,-9.224182,-3.4825099,3.8011088,-1.9972248,0
E:/distressdetection/dataset\Actor_09\03-01-03-02-01-01-09.wav,-513.2139,77.748436,-9.6038685,-1.04548,2.2851644,11.32306,-10.479511,-11.735534,-6.7239356,-8.394719,-10.070301,-1.7504987,-0.08048886,0
E:/distressdetection/dataset\Actor_09\03-01-03-02-01-02-09.wav,-520.7686,97.80062,-4.6709294,-2.208788,5.0271845,12.694644,-12.967272,-13.053026,-6.7100525,-7.83524,-13.761657,-4.217418,-0.48255694,0
E:/distressdetection/dataset\Actor_09\03-01-03-02-02-01-09.wav,-498.84366,60.077618,-13.457317,5.9213457,0.97223336,14.555322,-8.644185,-5.4394503,-5.4151745,-5.7204165,-10.8357935,0.5122413,-3.4320219,0
E:/distressdetection/dataset\Actor_09\03-01-03-02-02-02-09.wav,-535.40607,76.763855,-2.8835275,4.621793,4.2818875,13.343359,-4.2245407,-5.800919,-6.062205,-10.8338785,-9.805347,-1.5630761,-1.9201146,0
E:/distressdetection/dataset\Actor_09\03-01-04-01-01-01-09.wav,-833.1103,75.954056,17.767277,17.619589,15.692232,21.089624,5.650587,8.639272,-4.7371902,-3.8014832,1.741666,1.497454,3.181573,0
E:/distressdetection/dataset\Actor_09\03-01-04-01-01-02-09.wav,-846.89026,62.25801,9.305574,16.331127,10.410749,14.865271,4.8120904,3.2966888,-5.206042,-2.7848752,1.7032713,-0.35201138,1.2816538,0
E:/distressdetection/dataset\Actor_09\03-01-04-01-02-01-09.wav,-819.2772,63.17293,8.697166,21.44213,7.316049,16.75701,4.9297185,8.85172,-5.159259,-3.86771,0.21762256,0.5035204,1.6569961,0
E:/distressdetection/dataset\Actor_09\03-01-04-01-02-02-09.wav,-843.609,69.014694,19.271358,26.026852,13.544138,19.910967,7.492044,10.563536,-2.9741518,-3.3435502,3.6024337,3.8830476,3.6513126,0
E:/distressdetection/dataset\Actor_09\03-01-04-02-01-01-09.wav,-749.0336,101.30604,5.393279,22.51313,12.124166,22.545036,1.6236637,-0.35847688,-6.0502634,-6.767978,-4.1160235,-3.505361,3.0343502,0
E:/distressdetection/dataset\Actor_09\03-01-04-02-01-02-09.wav,-732.14703,88.4723,-0.7468742,19.823256,12.085446,24.854338,-0.50841343,-0.62972724,-8.034478,-2.306292,-3.4337518,-2.3264084,0.40814033,0
E:/distressdetection/dataset\Actor_09\03-01-04-02-02-01-09.wav,-742.97876,88.857574,1.4107476,22.267487,9.935181,22.045414,0.43001613,0.84872735,-8.388711,-5.4616857,-4.1307583,-1.4386042,1.290117,0
E:/distressdetection/dataset\Actor_09\03-01-04-02-02-02-09.wav,-736.28687,93.6069,6.6209135,24.096865,15.632917,22.217258,2.391218,3.6043618,-6.3431287,-5.898136,-4.742833,-0.23220554,1.1327465,0
E:/distressdetection/dataset\Actor_09\03-01-05-01-01-01-09.wav,-746.457,86.925804,3.571607,15.467492,11.325593,24.662954,-1.4816071,3.1364388,-3.2758784,-2.1990364,-2.6134226,0.80919844,3.0865297,1
E:/distressdetection/dataset\Actor_09\03-01-05-01-01-02-09.wav,-706.47125,82.020454,4.631894,13.913571,12.063453,22.864555,1.0376801,3.6893022,-3.2020934,-1.9987651,-1.2489326,1.399234,1.5463247,1
E:/distressdetection/dataset\Actor_09\03-01-05-01-02-01-09.wav,-621.83234,82.457634,-4.8569264,8.793169,9.40036,21.183865,-2.5862157,-0.28825408,-0.37769443,-7.8018064,-7.604285,0.25195295,1.6407535,1
E:/distressdetection/dataset\Actor_09\03-01-05-01-02-02-09.wav,-673.2418,84.00851,-0.74129516,12.946439,11.025363,23.535898,-2.479437,2.1982229,-2.0174425,-4.689605,-5.9075084,2.692625,-0.76747847,1
E:/distressdetection/dataset\Actor_09\03-01-05-02-01-01-09.wav,-399.54877,67.49266,-13.572151,1.2879987,-0.9436095,11.64477,-13.362787,-0.8156839,-6.428547,0.06532574,-4.721436,0.5593063,1.3103423,1
E:/distressdetection/dataset\Actor_09\03-01-05-02-01-02-09.wav,-400.9085,70.01186,-15.256239,-0.685785,-1.7376447,9.108093,-13.383038,-1.5339916,-6.3704853,-3.9253163,-5.1817007,-1.2224289,0.014426539,1
E:/distressdetection/dataset\Actor_09\03-01-05-02-02-01-09.wav,-374.67752,62.34436,-14.717812,2.6255622,-5.2457614,8.565713,-14.848738,-3.3576074,-9.407193,-0.94936466,-3.5787692,-4.34665,-0.55604655,1
E:/distressdetection/dataset\Actor_09\03-01-05-02-02-02-09.wav,-388.88422,62.739193,-15.482233,0.46805358,-6.5064316,7.696176,-13.269678,1.8480194,-8.49275,-1.6862711,-1.2939726,-1.4734181,-0.117926545,1
E:/distressdetection/dataset\Actor_09\03-01-06-01-01-01-09.wav,-830.15466,65.553635,8.614589,18.598824,9.240534,19.702559,0.17140433,7.2024517,-2.541711,1.1510434,4.8310575,0.2735285,0.94473726,1
E:/distressdetection/dataset\Actor_09\03-01-06-01-01-02-09.wav,-797.9074,66.312195,8.155643,20.696667,11.643408,18.705593,1.0999451,5.933385,-3.9448733,-0.6289587,3.0434427,2.9750714,0.6768924,1
E:/distressdetection/dataset\Actor_09\03-01-06-01-02-01-09.wav,-794.6928,68.686356,13.798,25.34966,11.023882,21.045523,4.947568,9.988978,-1.2857412,0.651901,6.042357,4.8131166,1.9056433,1
E:/distressdetection/dataset\Actor_09\03-01-06-01-02-02-09.wav,-824.50305,64.43211,7.4425282,26.1101,10.378474,16.509895,1.9762304,6.495816,-1.9610633,-3.606118,2.995768,1.6566997,1.3758775,1
E:/distressdetection/dataset\Actor_09\03-01-06-02-01-01-09.wav,-625.4124,89.345726,2.3605018,14.402076,15.371239,23.466177,-5.400413,-2.7349796,-2.4098303,2.8678443,-4.857139,-3.0337396,0.9715289,1
